business_id,category,weighted_rating
C-aATB7SbuwMBPN5dgjghQ,Pizza,3.0604307235508523
EtM079Cj7-B3G7jPsGYb_Q,Nightlife,3.502107332343488
EtM079Cj7-B3G7jPsGYb_Q,Arts & Entertainment,3.502107332343488
EtM079Cj7-B3G7jPsGYb_Q,Dance Clubs,3.502107332343488
EtM079Cj7-B3G7jPsGYb_Q,Bars,3.502107332343488
EtM079Cj7-B3G7jPsGYb_Q,Music Venues,3.502107332343488
EtM079Cj7-B3G7jPsGYb_Q,Mexican,3.502107332343488
EtM079Cj7-B3G7jPsGYb_Q,Sports Bars,3.502107332343488
RW3nH6Au6pSCWxJhiGY03Q,Japanese,3.9851638717798856
RW3nH6Au6pSCWxJhiGY03Q,Food,3.9851638717798856
RW3nH6Au6pSCWxJhiGY03Q,Live/Raw Food,3.9851638717798856
RW3nH6Au6pSCWxJhiGY03Q,Poke,3.9851638717798856
RW3nH6Au6pSCWxJhiGY03Q,Sushi Bars,3.9851638717798856
jfRq1KtjEGyPoMo9HZVw2Q,American (Traditional),3.5780716458682558
jfRq1KtjEGyPoMo9HZVw2Q,Bars,3.5780716458682558
jfRq1KtjEGyPoMo9HZVw2Q,Cocktail Bars,3.5780716458682558
jfRq1KtjEGyPoMo9HZVw2Q,Nightlife,3.5780716458682558
jfRq1KtjEGyPoMo9HZVw2Q,American (New),3.5780716458682558
jfRq1KtjEGyPoMo9HZVw2Q,Sandwiches,3.5780716458682558
23OxrUaCvvVrwSa1z3xG-w,Breakfast & Brunch,4.451297167583093
23OxrUaCvvVrwSa1z3xG-w,Bakeries,4.451297167583093
23OxrUaCvvVrwSa1z3xG-w,Food,4.451297167583093
23OxrUaCvvVrwSa1z3xG-w,Australian,4.451297167583093
Slg6Ec2D7vEBRmgVUfwkzQ,Seafood,3.9918821185210698
Slg6Ec2D7vEBRmgVUfwkzQ,American (New),3.9918821185210698
Slg6Ec2D7vEBRmgVUfwkzQ,Steakhouses,3.9918821185210698
fiXeirZ9GpJxe7yRpuKiBg,Barbeque,3.530644945107166
fiXeirZ9GpJxe7yRpuKiBg,Soul Food,3.530644945107166
f6eBJT2jiXXBkrlHdJMbcA,Organic Stores,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Farmers Market,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Specialty Food,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Sandwiches,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Meat Shops,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Delis,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Fruits & Veggies,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Coffee & Tea,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Grocery,4.365580182529335
f6eBJT2jiXXBkrlHdJMbcA,Food,4.365580182529335
VC4jqq8Hu1_RjBFt8nHD2Q,Food,4.595827900912647
VC4jqq8Hu1_RjBFt8nHD2Q,Desserts,4.595827900912647
RtJC7xavgAxOITQyAlGCbQ,Coffee & Tea,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Specialty Food,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Beer,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Wine & Spirits,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Food,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Health Markets,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Grocery,3.9836096107282546
RtJC7xavgAxOITQyAlGCbQ,Fruits & Veggies,3.9836096107282546
_ywevgEtI1SpZBtY3rILRg,Food,4.251074412091361
_ywevgEtI1SpZBtY3rILRg,Specialty Food,4.251074412091361
_ywevgEtI1SpZBtY3rILRg,Farmers Market,4.251074412091361
_ywevgEtI1SpZBtY3rILRg,Grocery,4.251074412091361
_ywevgEtI1SpZBtY3rILRg,Health Markets,4.251074412091361
ZmQHzv1pf0fbk-tm8lu0EA,Seafood,4.449843351690051
ZmQHzv1pf0fbk-tm8lu0EA,American (New),4.449843351690051
ZmQHzv1pf0fbk-tm8lu0EA,French,4.449843351690051
1pYZMmpdy2MviWBbagMwbA,Delis,4.079938070404172
1pYZMmpdy2MviWBbagMwbA,Food,4.079938070404172
1pYZMmpdy2MviWBbagMwbA,Grocery,4.079938070404172
6HTGlttrzCMsuGBHO1ZGiw,American (New),4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Barbeque,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Food,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Sandwiches,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Wine Bars,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Diners,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Bars,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Specialty Food,4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,American (Traditional),4.4838048412685945
6HTGlttrzCMsuGBHO1ZGiw,Nightlife,4.4838048412685945
mZ-pJSdAVrBa7ioXVzE7-Q,Tapas/Small Plates,3.602469035202086
mZ-pJSdAVrBa7ioXVzE7-Q,Breakfast & Brunch,3.602469035202086
mZ-pJSdAVrBa7ioXVzE7-Q,Seafood,3.602469035202086
mZ-pJSdAVrBa7ioXVzE7-Q,American (New),3.602469035202086
B3kpvT4oLJdQmU9lPnxdKA,Sandwiches,3.5119236695507885
B3kpvT4oLJdQmU9lPnxdKA,Breakfast & Brunch,3.5119236695507885
B3kpvT4oLJdQmU9lPnxdKA,Seafood,3.5119236695507885
B3kpvT4oLJdQmU9lPnxdKA,American (New),3.5119236695507885
jfW3_wYOj09pCOHJQB74_w,Mexican,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Tacos,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Barbeque,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Food Delivery Services,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Food Trucks,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Food,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Event Planning & Services,4.2186006084311165
jfW3_wYOj09pCOHJQB74_w,Caterers,4.2186006084311165
52ov7d0148JvYG78_c-Bsw,Tacos,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Desserts,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Nightlife,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Bars,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Indian,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Mexican,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Food,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Beer Bar,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Wine Bars,3.9928589590309826
52ov7d0148JvYG78_c-Bsw,Fast Food,3.9928589590309826
BaWVwChTW_MqkKru_WZp3g,Mexican,3.99398254939324
tSmUxIto8yAqijDgsjLBRQ,Salad,3.913950456323337
tSmUxIto8yAqijDgsjLBRQ,Sandwiches,3.913950456323337
j8tjQlMu3I-qia241vTEXw,Event Planning & Services,3.95348673314775
j8tjQlMu3I-qia241vTEXw,Food Stands,3.95348673314775
j8tjQlMu3I-qia241vTEXw,French,3.95348673314775
j8tjQlMu3I-qia241vTEXw,Caterers,3.95348673314775
j8tjQlMu3I-qia241vTEXw,Food,3.95348673314775
j8tjQlMu3I-qia241vTEXw,Food Delivery Services,3.95348673314775
lu2UpRHLBZfvLG_caNEHKQ,Vegetarian,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Salad,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Coffee & Tea,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Tex-Mex,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,American (Traditional),3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Burgers,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Food,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Sandwiches,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Mexican,3.9970121686223385
lu2UpRHLBZfvLG_caNEHKQ,Juice Bars & Smoothies,3.9970121686223385
gsXBNWHWhHv_f9NcwpVajw,Coffee & Tea,4.327666900678635
gsXBNWHWhHv_f9NcwpVajw,Breakfast & Brunch,4.327666900678635
gsXBNWHWhHv_f9NcwpVajw,Food,4.327666900678635
gsXBNWHWhHv_f9NcwpVajw,Cafes,4.327666900678635
pQ7eCSOtLI3CaZX-TEvX4A,Delis,3.8852672750977835
12Gc4OFQ-WAW0fAk2hRZuQ,Pop-Up Restaurants,4.665114546470479
12Gc4OFQ-WAW0fAk2hRZuQ,Food,4.665114546470479
12Gc4OFQ-WAW0fAk2hRZuQ,Donuts,4.665114546470479
agXY9uFaWAhIzwWsRZB6gQ,Specialty Food,4.31330580906852
agXY9uFaWAhIzwWsRZB6gQ,Food,4.31330580906852
agXY9uFaWAhIzwWsRZB6gQ,Sandwiches,4.31330580906852
agXY9uFaWAhIzwWsRZB6gQ,Soup,4.31330580906852
agXY9uFaWAhIzwWsRZB6gQ,Salad,4.31330580906852
pqF3WkYktbR28uk2PSR7Rg,Lounges,3.9931160365058673
pqF3WkYktbR28uk2PSR7Rg,American (New),3.9931160365058673
pqF3WkYktbR28uk2PSR7Rg,Burgers,3.9931160365058673
pqF3WkYktbR28uk2PSR7Rg,Cocktail Bars,3.9931160365058673
pqF3WkYktbR28uk2PSR7Rg,Bars,3.9931160365058673
pqF3WkYktbR28uk2PSR7Rg,Sports Bars,3.9931160365058673
pqF3WkYktbR28uk2PSR7Rg,Nightlife,3.9931160365058673
rlfWeYI1SLvC8ZKM_OvXWA,Pizza,3.913950456323337
rlfWeYI1SLvC8ZKM_OvXWA,Gluten-Free,3.913950456323337
rlfWeYI1SLvC8ZKM_OvXWA,Event Planning & Services,3.913950456323337
rlfWeYI1SLvC8ZKM_OvXWA,Caterers,3.913950456323337
7kLn2XsFwyJ-yFn4qx40TQ,Comfort Food,4.350644647254817
7kLn2XsFwyJ-yFn4qx40TQ,Bakeries,4.350644647254817
7kLn2XsFwyJ-yFn4qx40TQ,Food,4.350644647254817
7kLn2XsFwyJ-yFn4qx40TQ,Desserts,4.350644647254817
7kLn2XsFwyJ-yFn4qx40TQ,Empanadas,4.350644647254817
7kLn2XsFwyJ-yFn4qx40TQ,Argentine,4.350644647254817
6RBZfirnzE4NahJTn1UPNA,Mexican,3.999027139133107
1U8Kt44FIkC7RnJsNjaMTA,Japanese,4.347250207419699
1U8Kt44FIkC7RnJsNjaMTA,Beer,4.347250207419699
1U8Kt44FIkC7RnJsNjaMTA,Wine & Spirits,4.347250207419699
1U8Kt44FIkC7RnJsNjaMTA,Food,4.347250207419699
1U8Kt44FIkC7RnJsNjaMTA,Sushi Bars,4.347250207419699
p2kC-cD22QAQzIGD8ZuqFA,Coffee & Tea,3.9792651701983943
p2kC-cD22QAQzIGD8ZuqFA,Food,3.9792651701983943
a32M9H9nkkPGKTKB5W27NA,Lounges,3.5029701169623793
a32M9H9nkkPGKTKB5W27NA,Nightlife,3.5029701169623793
a32M9H9nkkPGKTKB5W27NA,Bars,3.5029701169623793
a32M9H9nkkPGKTKB5W27NA,Seafood,3.5029701169623793
a32M9H9nkkPGKTKB5W27NA,American (Traditional),3.5029701169623793
a32M9H9nkkPGKTKB5W27NA,Soup,3.5029701169623793
dQ6d9H7rnFSOSC_FXbJ_FQ,Juice Bars & Smoothies,3.971316818774446
dQ6d9H7rnFSOSC_FXbJ_FQ,Food,3.971316818774446
vTXNVK73GOvVb3js4w8SLg,Pizza,2.7710001862544233
vTXNVK73GOvVb3js4w8SLg,Chicken Wings,2.7710001862544233
vTXNVK73GOvVb3js4w8SLg,Sandwiches,2.7710001862544233
7grEnJV48N6BxbEP3uxISA,Food,3.944484165369895
7grEnJV48N6BxbEP3uxISA,Middle Eastern,3.944484165369895
7grEnJV48N6BxbEP3uxISA,Cafes,3.944484165369895
7grEnJV48N6BxbEP3uxISA,Bakeries,3.944484165369895
S7Cl9gYqaC9jlw32yd4_Yg,Food,3.1379834854411124
S7Cl9gYqaC9jlw32yd4_Yg,Coffee & Tea,3.1379834854411124
gdEZfd6RFXYmmXX71RDvbA,Specialty Food,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Cheese Shops,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Cafes,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Breakfast & Brunch,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Wine Bars,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Sandwiches,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Food,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Event Planning & Services,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Caterers,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Bars,4.476166699030023
gdEZfd6RFXYmmXX71RDvbA,Nightlife,4.476166699030023
L8rhRyXtpq2nCE0il1KN_g,Cafes,3.217868661222809
L8rhRyXtpq2nCE0il1KN_g,Burgers,3.217868661222809
L8rhRyXtpq2nCE0il1KN_g,Sandwiches,3.217868661222809
sZHLbLnw1vwHF1xDzuV1iw,Wine Tasting Room,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Tasting Classes,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Bars,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Wineries,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Wine Bars,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Tours,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Food,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Education,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Wine Tasting Classes,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Hotels & Travel,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Nightlife,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Barbeque,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Wine Tours,4.179952815546035
sZHLbLnw1vwHF1xDzuV1iw,Arts & Entertainment,4.179952815546035
eFn-8QlFGdkT_B-bWigtFQ,Cafes,3.9862320730117338
eFn-8QlFGdkT_B-bWigtFQ,Diners,3.9862320730117338
eFn-8QlFGdkT_B-bWigtFQ,Mexican,3.9862320730117338
4xBkP-W_WaOzBiP8yD7yvg,Nightlife,3.973109517601043
4xBkP-W_WaOzBiP8yD7yvg,Sandwiches,3.973109517601043
4xBkP-W_WaOzBiP8yD7yvg,Salad,3.973109517601043
4xBkP-W_WaOzBiP8yD7yvg,American (Traditional),3.973109517601043
4xBkP-W_WaOzBiP8yD7yvg,Steakhouses,3.973109517601043
4xBkP-W_WaOzBiP8yD7yvg,Bars,3.973109517601043
E8tiSAB6O4TPeVdKR0K5Ug,Pizza,3.0836263548127953
E8tiSAB6O4TPeVdKR0K5Ug,Chicken Wings,3.0836263548127953
E8tiSAB6O4TPeVdKR0K5Ug,Salad,3.0836263548127953
E8tiSAB6O4TPeVdKR0K5Ug,Sandwiches,3.0836263548127953
lqwbnNd_SXzkIK_pkU2FkA,Sandwiches,3.9521946979574096
lqwbnNd_SXzkIK_pkU2FkA,Delis,3.9521946979574096
M3LZKA-tVFRJyPeKA3_2OA,Food,4.146263638235092
M3LZKA-tVFRJyPeKA3_2OA,Cafes,4.146263638235092
M3LZKA-tVFRJyPeKA3_2OA,Bakeries,4.146263638235092
CUWituEeIX3xA0xU7X82Ow,Juice Bars & Smoothies,3.995348673314775
CUWituEeIX3xA0xU7X82Ow,Breakfast & Brunch,3.995348673314775
CUWituEeIX3xA0xU7X82Ow,Brazilian,3.995348673314775
CUWituEeIX3xA0xU7X82Ow,Food,3.995348673314775
CUWituEeIX3xA0xU7X82Ow,Salad,3.995348673314775
CUWituEeIX3xA0xU7X82Ow,Acai Bowls,3.995348673314775
AgiBcv5rKdV9QIO5yF7w8g,Active Life,3.718600608431117
AgiBcv5rKdV9QIO5yF7w8g,Boating,3.718600608431117
6acxMT_WGbA-cUN5RXpIfw,American (New),4.549192658710259
6acxMT_WGbA-cUN5RXpIfw,Burgers,4.549192658710259
w1l5vu31SJgPLTp6nlLWEg,Desserts,3.0752358309686327
w1l5vu31SJgPLTp6nlLWEg,Food,3.0752358309686327
w1l5vu31SJgPLTp6nlLWEg,Breakfast & Brunch,3.0752358309686327
w1l5vu31SJgPLTp6nlLWEg,French,3.0752358309686327
QS0a4snAEc-zdLeLIgTaHg,Caterers,4.825059837708459
QS0a4snAEc-zdLeLIgTaHg,Desserts,4.825059837708459
QS0a4snAEc-zdLeLIgTaHg,Bakeries,4.825059837708459
QS0a4snAEc-zdLeLIgTaHg,Event Planning & Services,4.825059837708459
QS0a4snAEc-zdLeLIgTaHg,Gluten-Free,4.825059837708459
QS0a4snAEc-zdLeLIgTaHg,Food,4.825059837708459
QS0a4snAEc-zdLeLIgTaHg,Cupcakes,4.825059837708459
E1R-xslwl7XeTN5lQ7mWPg,Breakfast & Brunch,4.476166699030023
E1R-xslwl7XeTN5lQ7mWPg,Diners,4.476166699030023
E1R-xslwl7XeTN5lQ7mWPg,Nightlife,4.476166699030023
E1R-xslwl7XeTN5lQ7mWPg,Comfort Food,4.476166699030023
E1R-xslwl7XeTN5lQ7mWPg,American (New),4.476166699030023
E1R-xslwl7XeTN5lQ7mWPg,Burgers,4.476166699030023
E1R-xslwl7XeTN5lQ7mWPg,Salad,4.476166699030023
RHgj2ssSXnS0VA7DRvKomg,American (New),3.898765242733338
YGgGefpPTFhgthvQvMAGoQ,Food,3.9941858416434686
YGgGefpPTFhgthvQvMAGoQ,Mexican,3.9941858416434686
YGgGefpPTFhgthvQvMAGoQ,Seafood,3.9941858416434686
YGgGefpPTFhgthvQvMAGoQ,Desserts,3.9941858416434686
2pBNVsJo3a3CPbInUu9lvQ,Fish & Chips,3.057493118933797
2pBNVsJo3a3CPbInUu9lvQ,Food,3.057493118933797
2pBNVsJo3a3CPbInUu9lvQ,Seafood,3.057493118933797
2pBNVsJo3a3CPbInUu9lvQ,American (Traditional),3.057493118933797
2pBNVsJo3a3CPbInUu9lvQ,Fast Food,3.057493118933797
2pBNVsJo3a3CPbInUu9lvQ,Coffee & Tea,3.057493118933797
2pBNVsJo3a3CPbInUu9lvQ,Breakfast & Brunch,3.057493118933797
3bZADX_g9efvqGXaAY7Kbg,Greek,3.9913081269013473
3bZADX_g9efvqGXaAY7Kbg,Mediterranean,3.9913081269013473
3bZADX_g9efvqGXaAY7Kbg,Food,3.9913081269013473
3bZADX_g9efvqGXaAY7Kbg,Beer,3.9913081269013473
3bZADX_g9efvqGXaAY7Kbg,Wine & Spirits,3.9913081269013473
3bZADX_g9efvqGXaAY7Kbg,American (New),3.9913081269013473
z6I4QVP1M1HXETgwD92XHg,Italian,3.996544195033066
XkveGZ8pr9TL5bZCqmzuhA,Coffee & Tea,4.387983485441112
XkveGZ8pr9TL5bZCqmzuhA,Food,4.387983485441112
XkveGZ8pr9TL5bZCqmzuhA,Ice Cream & Frozen Yogurt,4.387983485441112
XkveGZ8pr9TL5bZCqmzuhA,Cafes,4.387983485441112
ZYqNIWch6Ik9wLZCa1hxkw,Mexican,4.462867453737386
Ce6B2-CYAjGvRZe3GKyxYA,Pizza,3.061783650197513
Ce6B2-CYAjGvRZe3GKyxYA,Salad,3.061783650197513
Ce6B2-CYAjGvRZe3GKyxYA,Chicken Wings,3.061783650197513
MX2YGruhd0sMNHZGK7p5-Q,American (New),3.993649480171464
MX2YGruhd0sMNHZGK7p5-Q,Italian,3.993649480171464
MX2YGruhd0sMNHZGK7p5-Q,Breakfast & Brunch,3.993649480171464
MX2YGruhd0sMNHZGK7p5-Q,Seafood,3.993649480171464
-loV4cB2Uh9TCltTRgGzWQ,Coffee & Tea,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,Breakfast & Brunch,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,French,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,Salad,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,Sandwiches,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,Desserts,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,Bakeries,3.9955758589369323
-loV4cB2Uh9TCltTRgGzWQ,Food,3.9955758589369323
4uspKB1d3pGdgjOClA-UkQ,Cafes,3.992946758715028
4uspKB1d3pGdgjOClA-UkQ,Breakfast & Brunch,3.992946758715028
4uspKB1d3pGdgjOClA-UkQ,Cajun/Creole,3.992946758715028
IQPsL4ZKgYpvuN0BJn_yhQ,Desserts,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,Food,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,Latin American,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,Burgers,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,French,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,Soul Food,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,Gluten-Free,4.407931631869407
IQPsL4ZKgYpvuN0BJn_yhQ,Asian Fusion,4.407931631869407
YzcchXErwyb_8FL6bVPwEA,Bars,3.593685975041907
YzcchXErwyb_8FL6bVPwEA,Nightlife,3.593685975041907
YzcchXErwyb_8FL6bVPwEA,American (Traditional),3.593685975041907
nnn78cplvQGZSMVblpI5gQ,Chinese,3.0346402055500703
okc-iCgWvKGa1DfQSOh1Ig,Mexican,3.913950456323337
tGQytMbOXDdZS_OSK9hkBw,Sandwiches,3.989176158028093
tGQytMbOXDdZS_OSK9hkBw,American (New),3.989176158028093
H4Zf42Q3I8JyQ-V5l4dJrg,Lounges,3.5071282807097104
H4Zf42Q3I8JyQ-V5l4dJrg,Cocktail Bars,3.5071282807097104
H4Zf42Q3I8JyQ-V5l4dJrg,Bars,3.5071282807097104
H4Zf42Q3I8JyQ-V5l4dJrg,Nightlife,3.5071282807097104
H4Zf42Q3I8JyQ-V5l4dJrg,Hookah Bars,3.5071282807097104
H4Zf42Q3I8JyQ-V5l4dJrg,American (New),3.5071282807097104
UAy8Qc_T0CuHxQRiUMNN4g,Salad,3.596441444896081
UAy8Qc_T0CuHxQRiUMNN4g,Mexican,3.596441444896081
RKuAfE06rDcetvOTI5MbbA,Tacos,4.43141846047415
RKuAfE06rDcetvOTI5MbbA,Mexican,4.43141846047415
upxQiiUF-6NM9jOJCxS_hg,Bakeries,3.9043893959148193
upxQiiUF-6NM9jOJCxS_hg,Food,3.9043893959148193
upxQiiUF-6NM9jOJCxS_hg,Coffee & Tea,3.9043893959148193
upxQiiUF-6NM9jOJCxS_hg,Cafes,3.9043893959148193
upxQiiUF-6NM9jOJCxS_hg,Breakfast & Brunch,3.9043893959148193
jZAU0OShjmcxIhkruFlZng,Event Planning & Services,3.5504462942533346
jZAU0OShjmcxIhkruFlZng,American (New),3.5504462942533346
jZAU0OShjmcxIhkruFlZng,Party & Event Planning,3.5504462942533346
jZAU0OShjmcxIhkruFlZng,American (Traditional),3.5504462942533346
Ch6O9z9_hHDACROLTr2JUQ,Delis,4.377800165935759
Ch6O9z9_hHDACROLTr2JUQ,Food,4.377800165935759
Ch6O9z9_hHDACROLTr2JUQ,Grocery,4.377800165935759
2QvkOHC-pWGiAmvQ9xX64Q,Pizza,4.434107932612419
2QvkOHC-pWGiAmvQ9xX64Q,Beer,4.434107932612419
2QvkOHC-pWGiAmvQ9xX64Q,Wine & Spirits,4.434107932612419
2QvkOHC-pWGiAmvQ9xX64Q,Italian,4.434107932612419
2QvkOHC-pWGiAmvQ9xX64Q,Food,4.434107932612419
2QvkOHC-pWGiAmvQ9xX64Q,Sandwiches,4.434107932612419
-8iATYRnN46Km0_-ldx6cg,Food,3.9899942391073653
-8iATYRnN46Km0_-ldx6cg,American (New),3.9899942391073653
AqOSpSqdocwtIjqTECW2ng,Fish & Chips,4.2186006084311165
AqOSpSqdocwtIjqTECW2ng,Seafood,4.2186006084311165
FE5R_F7svUphKeUWuxA0JA,Mexican,3.9920324496595687
WQnjp_CEYTYKBBKJDME0bQ,Flowers & Gifts,2.8905590919549042
WQnjp_CEYTYKBBKJDME0bQ,Grocery,2.8905590919549042
WQnjp_CEYTYKBBKJDME0bQ,Food,2.8905590919549042
WQnjp_CEYTYKBBKJDME0bQ,Bakeries,2.8905590919549042
WQnjp_CEYTYKBBKJDME0bQ,Shopping,2.8905590919549042
WQnjp_CEYTYKBBKJDME0bQ,Florists,2.8905590919549042
LtxG9DTXCFpteVkD4SGBlw,Wine Tasting Room,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Jazz & Blues,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Tapas Bars,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Wineries,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Food,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Wine Bars,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Champagne Bars,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Music Venues,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Arts & Entertainment,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Bakeries,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Bars,3.994571006708097
LtxG9DTXCFpteVkD4SGBlw,Nightlife,3.994571006708097
KobS8yqBelXH11gaIhZJSg,Seafood,3.512235108680846
KobS8yqBelXH11gaIhZJSg,American (Traditional),3.512235108680846
KobS8yqBelXH11gaIhZJSg,Burgers,3.512235108680846
KobS8yqBelXH11gaIhZJSg,Bars,3.512235108680846
KobS8yqBelXH11gaIhZJSg,Nightlife,3.512235108680846
KobS8yqBelXH11gaIhZJSg,Cafes,3.512235108680846
KobS8yqBelXH11gaIhZJSg,Sports Bars,3.512235108680846
OODq_Mki-e929E8NfPc7-Q,Specialty Food,4.126611618137042
OODq_Mki-e929E8NfPc7-Q,Delis,4.126611618137042
OODq_Mki-e929E8NfPc7-Q,Food,4.126611618137042
OODq_Mki-e929E8NfPc7-Q,Meat Shops,4.126611618137042
zJpZ-uQ_F0XVgK1u98uWSg,Food Trucks,4.2077830054985546
zJpZ-uQ_F0XVgK1u98uWSg,Tacos,4.2077830054985546
zJpZ-uQ_F0XVgK1u98uWSg,Mexican,4.2077830054985546
zJpZ-uQ_F0XVgK1u98uWSg,Salad,4.2077830054985546
zJpZ-uQ_F0XVgK1u98uWSg,Food,4.2077830054985546
apmw_lkLdwWbeYiI9ysdJg,Bars,4.442060423504024
apmw_lkLdwWbeYiI9ysdJg,Gastropubs,4.442060423504024
apmw_lkLdwWbeYiI9ysdJg,American (Traditional),4.442060423504024
apmw_lkLdwWbeYiI9ysdJg,Cocktail Bars,4.442060423504024
apmw_lkLdwWbeYiI9ysdJg,Nightlife,4.442060423504024
apmw_lkLdwWbeYiI9ysdJg,Tapas/Small Plates,4.442060423504024
apmw_lkLdwWbeYiI9ysdJg,American (New),4.442060423504024
VgAKmXE8B7J0I_O_R13UKQ,Bakeries,3.996696754561357
VgAKmXE8B7J0I_O_R13UKQ,Breakfast & Brunch,3.996696754561357
VgAKmXE8B7J0I_O_R13UKQ,Food,3.996696754561357
VgAKmXE8B7J0I_O_R13UKQ,Coffee Roasteries,3.996696754561357
VgAKmXE8B7J0I_O_R13UKQ,Coffee & Tea,3.996696754561357
